SCRAM,WEEK,EST_ST,EST_MSA,PWEIGHT,TBIRTH_YEAR,ABIRTH_YEAR,EGENDER,AGENDER,RHISPANIC,AHISPANIC,RRACE,ARACE,EEDUC,AEDUC,MS,THHLD_NUMPER,AHHLD_NUMPER,THHLD_NUMKID,AHHLD_NUMKID,THHLD_NUMADLT,WRKLOSS,EXPCTLOSS,ANYWORK,KINDWORK,RSNNOWRK,UNEMPPAY,PRIFOODSUF,CURFOODSUF,FOODSUFRSN1,FOODSUFRSN2,FOODSUFRSN3,FOODSUFRSN4,FOODSUFRSN5,FREEFOOD,WHEREFREE1,WHEREFREE2,WHEREFREE3,WHEREFREE4,WHEREFREE5,WHEREFREE6,WHEREFREE7,TSPNDFOOD,TSPNDPRPD,FOODCONF,HLTHSTATUS,ANXIOUS,WORRY,INTEREST,DOWN,HLTHINS1,HLTHINS2,HLTHINS3,HLTHINS4,HLTHINS5,HLTHINS6,HLTHINS7,HLTHINS8,DELAY,NOTGET,TENURE,MORTLMTH,MORTCONF,ENROLL1,ENROLL2,ENROLL3,TEACH1,TEACH2,TEACH3,TEACH4,TEACH5,COMPAVAIL,COMP1,COMP2,COMP3,INTRNTAVAIL,INTRNT1,INTRNT2,INTRNT3,TSCHLHRS,TTCH_HRS,INCOME,female,internet_access
V016830081M73060414010011,1,06,31080,1300.2869043,1941,2,2,2,1,2,1,2,6,2,2,1,2,0,2,1,2,2,2,NA,7,4,2,2,NA,NA,1,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,50,50,4,1,4,3,3,2,NA,1,1,NA,NA,NA,NA,NA,NA,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,1,0
V016830081M73060460460012,1,06,31080,5601.1697967,1984,2,1,2,1,2,3,2,6,2,5,3,2,0,2,3,1,2,1,2,NA,NA,3,3,NA,NA,NA,NA,1,2,NA,NA,NA,NA,NA,NA,NA,300,100,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,0,0
V016830081M73060507710012,1,06,31080,10620.29111,1989,2,2,2,1,2,3,2,7,2,5,4,2,0,2,4,2,2,1,3,NA,NA,1,1,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,300,50,4,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,3,1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,1,0
V016830081M73060618600013,1,06,31080,5798.1768029,1964,2,1,2,1,2,2,2,4,2,3,4,2,3,2,1,1,1,2,NA,10,4,1,1,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,50,0,4,1,2,1,1,1,2,2,2,2,2,2,2,2,2,2,3,2,2,1,NA,NA,NA,1,NA,NA,NA,1,1,NA,NA,1,NA,1,NA,2,2,4,0,1
V016830081M73060631360011,1,26,19820,1411.0272253,1971,2,1,2,1,2,1,2,6,2,5,1,2,0,2,1,2,2,1,2,NA,NA,1,1,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,100,0,4,1,3,3,3,2,1,NA,NA,NA,NA,NA,NA,NA,2,2,2,1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,0,0
V016830081M73060762240013,1,06,31080,4362.3694295,1982,2,2,2,1,2,1,2,7,2,1,8,2,5,2,3,2,2,1,4,NA,NA,1,1,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,300,50,4,1,2,2,1,1,2,2,2,2,2,2,2,1,1,1,3,1,4,1,NA,NA,NA,1,NA,NA,NA,2,NA,1,NA,2,NA,1,NA,0,15,8,1,1
V016830081M73060917760013,1,06,31080,3797.5919951,1962,2,2,2,1,2,1,2,7,2,1,3,2,0,2,3,2,2,1,1,NA,NA,1,1,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,200,100,4,2,3,3,3,3,1,NA,NA,NA,NA,NA,NA,NA,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,1,0
V016830081M73060940420011,1,12,33100,1210.8976966,1963,2,1,2,1,2,1,2,7,2,5,1,2,0,2,1,2,2,2,NA,7,3,1,1,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,200,120,4,2,1,1,1,1,2,1,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,0,0
V016830081M73060942230012,1,06,31080,23143.314813,1987,2,1,2,2,2,1,2,4,2,5,3,2,0,2,3,1,1,2,NA,9,4,4,4,1,1,1,1,1,2,NA,NA,NA,NA,NA,NA,NA,50,70,1,3,3,2,2,2,2,2,1,1,2,2,2,2,2,2,3,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
V016830081M95060179480012,1,06,31080,19040.955966,1963,2,2,2,1,2,3,2,7,2,1,5,2,0,2,5,2,2,2,NA,5,4,1,1,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,30,200,3,2,1,1,1,2,NA,1,NA,NA,NA,NA,NA,NA,2,2,2,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,1,0
V016830081M95060635970013,1,06,31080,5013.6157474,1969,2,1,2,1,2,1,2,6,2,1,5,2,2,2,3,1,1,1,2,NA,NA,1,2,NA,NA,1,NA,1,2,NA,NA,NA,NA,NA,NA,NA,350,150,4,1,4,3,2,3,NA,1,NA,NA,NA,NA,NA,NA,1,2,2,1,4,1,1,NA,1,1,NA,NA,NA,1,NA,1,NA,1,NA,1,NA,10,20,8,0,1
V016830081M95060708690013,1,06,31080,3597.1807926,1981,2,2,2,2,2,4,2,6,2,1,2,2,0,2,2,2,2,1,2,NA,NA,1,2,NA,NA,1,NA,1,2,NA,NA,NA,NA,NA,NA,NA,100,60,4,1,1,1,1,2,1,2,2,2,2,2,2,2,2,2,2,1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,1,0
V016830103M11120024220011,1,12,33100,8166.3675437,1968,2,1,2,2,2,1,2,6,2,1,4,2,0,2,4,1,2,1,2,NA,NA,1,1,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,300,30,4,2,2,2,1,1,1,2,2,2,2,2,2,2,2,2,2,1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,0,0
V016830103M11120144200012,1,12,33100,3776.863707,1974,2,2,2,2,2,1,2,6,2,1,6,2,3,2,3,2,2,1,4,NA,NA,1,1,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0
V016830103M11120387820011,1,12,33100,2954.9734722,1985,2,1,2,1,2,2,2,6,2,5,2,2,0,2,2,1,1,1,2,NA,NA,1,2,NA,NA,1,1,1,2,NA,NA,NA,NA,NA,NA,NA,600,0,3,2,2,2,1,2,1,1,2,2,2,2,2,2,2,2,2,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,0,0
V016830103M68120823330011,1,12,33100,3322.0116308,1955,2,1,2,2,2,1,2,7,2,1,3,2,0,2,3,2,2,1,4,NA,NA,1,1,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,100,0,4,1,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,0,0
V016830103M99120241570011,1,12,33100,885.82813899,1985,2,2,2,1,2,1,2,5,2,5,1,2,0,2,1,2,2,1,2,NA,NA,1,1,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,100,0,4,3,1,1,1,1,1,2,2,2,2,2,2,2,2,2,3,1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,0
V016830103M99120434270012,1,12,33100,4910.3690043,1957,2,1,2,1,2,1,2,7,2,1,6,2,0,2,6,2,2,1,2,NA,NA,1,1,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,300,390,4,3,3,3,3,3,1,2,2,2,2,2,2,2,1,1,2,1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,0,0
V016830103M99120686980011,1,12,33100,2067.1034017,1984,2,2,2,1,2,3,1,7,2,1,2,2,0,2,2,1,1,1,2,NA,NA,1,1,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0
V016830103M99120777880011,1,12,NA,3276.2587968,1983,2,1,2,1,2,3,2,7,2,1,3,2,1,2,2,2,1,1,2,NA,NA,1,2,1,NA,NA,NA,1,2,NA,NA,NA,NA,NA,NA,NA,200,40,1,2,4,4,2,2,1,2,2,2,2,2,2,2,2,1,2,1,2,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,0,0
V016830103M99120899670013,1,48,NA,11887.515796,1989,2,1,2,1,2,2,2,6,2,5,2,2,0,2,2,2,2,1,2,NA,NA,1,1,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,250,50,4,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,0,0
V016830625M16360175820012,1,36,35620,4914.7810474,1982,2,1,2,1,2,1,2,6,2,1,4,2,2,2,2,2,2,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
V016830625M30340446500011,1,34,35620,3678.6331657,1966,2,1,2,1,2,1,2,6,2,5,2,2,0,2,2,1,1,2,NA,10,4,2,2,NA,NA,NA,NA,1,2,NA,NA,NA,NA,NA,NA,NA,125,0,3,3,3,3,3,3,2,2,2,1,2,2,2,2,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0,0
V016830625M30361411350012,1,36,35620,41117.94712,1953,2,2,2,1,2,1,2,3,2,2,5,2,2,2,3,2,2,2,NA,7,4,2,2,NA,1,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,4,3,4,2,2,1,1,1,2,2,2,2,2,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0
V016830625M31340012710012,1,34,35620,3052.1055835,1974,2,2,2,1,2,1,2,7,2,1,4,2,2,2,2,2,2,1,2,NA,NA,1,1,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,400,100,4,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,1,4,1,NA,NA,NA,1,1,NA,NA,1,NA,1,NA,1,NA,1,NA,10,15,8,1,1
V016830625M31340839900012,1,34,35620,8933.3267189,1996,2,2,2,2,2,2,2,6,2,5,4,2,0,2,4,1,2,2,NA,9,4,1,1,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,100,0,2,3,3,4,4,3,2,2,2,2,2,2,2,2,2,2,3,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,1,0
V016830625M50360012200012,1,36,35620,6672.1558057,1980,2,2,2,2,2,2,2,5,2,5,3,2,1,2,2,1,1,1,4,NA,NA,1,1,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,150,0,4,2,4,4,1,1,2,1,2,1,2,2,2,2,2,2,2,3,3,1,NA,NA,NA,1,NA,NA,NA,1,NA,1,NA,1,NA,1,NA,20,30,4,1,1
V016830625M50360820400012,1,36,35620,15075.372493,1986,2,1,2,1,2,3,2,6,2,5,2,2,0,2,2,2,2,1,1,NA,NA,1,1,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,180,20,3,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,0,0
V016830625M52340681040011,1,34,35620,11480.353552,1968,2,2,2,1,1,1,2,2,2,3,3,2,0,2,3,1,1,1,2,NA,NA,1,2,1,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0
V016830625M72340228340011,1,34,35620,12171.934361,1989,2,2,2,1,2,1,2,3,2,5,2,2,0,2,2,1,1,2,NA,10,4,1,2,1,NA,1,NA,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0
V016830625M72340259140013,1,34,35620,9251.2202361,1940,2,1,2,1,2,1,2,3,2,1,2,2,0,2,2,1,1,2,NA,1,4,1,2,NA,NA,NA,NA,1,2,NA,NA,NA,NA,NA,NA,NA,200,0,4,3,1,1,1,1,2,2,1,NA,NA,NA,NA,NA,2,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,0,0
V016830625M72340892640012,1,26,NA,8778.9697487,1948,2,2,2,2,2,1,2,7,2,2,4,2,1,2,3,1,1,2,NA,1,4,1,2,NA,NA,1,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,200,50,1,2,4,2,2,3,1,2,1,2,2,2,2,NA,1,1,2,1,4,1,NA,NA,NA,NA,1,NA,NA,2,NA,1,NA,1,NA,1,NA,0,0,6,1,1
V016830625M72340976440013,1,34,35620,2325.3512071,1977,2,2,2,1,2,1,2,7,2,3,3,2,1,2,2,1,2,2,NA,8,4,1,1,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,250,0,4,2,4,4,3,3,1,NA,NA,NA,NA,NA,NA,NA,1,1,3,1,4,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,1,0
V016830625M73340658460012,1,34,35620,24804.980769,1992,2,1,2,1,2,1,2,6,2,5,6,2,1,2,5,1,1,2,NA,8,4,3,3,NA,NA,1,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,300,200,1,1,1,1,1,1,2,1,2,2,2,2,2,2,1,1,2,1,4,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,0,0
V016830625M92340967350013,1,12,NA,941.75549771,1969,2,2,2,1,2,1,2,6,2,5,1,2,0,2,1,1,1,2,NA,8,4,1,1,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,140,0,3,3,1,1,1,1,2,2,2,2,2,2,2,2,2,2,3,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,0
V016830625M93340953560011,1,34,35620,1403.0527185,1980,2,2,2,2,2,4,2,6,2,5,3,2,2,2,1,1,1,2,NA,4,4,1,1,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,300,50,3,3,3,2,1,1,1,2,2,2,2,2,2,2,1,1,3,3,3,1,NA,NA,1,1,NA,NA,NA,1,1,1,NA,1,NA,1,NA,5,15,4,1,1
V016830625M95360055120011,1,36,35620,2232.6465113,1943,2,1,2,1,2,1,2,7,2,5,1,2,0,1,1,2,2,2,NA,7,4,1,1,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,100,80,4,2,1,1,1,1,NA,NA,1,NA,NA,NA,NA,NA,1,2,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,0,0
V016830625M95360522420013,1,36,35620,28049.41728,1958,2,1,2,1,1,1,2,3,2,1,2,2,0,2,2,1,2,2,NA,7,NA,1,1,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,150,60,3,2,1,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,2,2,2,1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,0,0
V016830987M10421289350013,1,42,37980,1711.0964318,1986,2,2,2,1,2,1,2,7,2,1,4,2,2,2,2,1,1,1,2,NA,NA,1,1,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,175,40,4,1,2,1,1,1,1,2,2,2,2,2,2,2,2,2,2,1,4,1,NA,NA,NA,1,NA,NA,NA,1,NA,1,NA,1,NA,1,NA,0,15,6,1,1
V016830987M10421444140012,1,42,37980,1990.9531216,1972,2,1,1,1,2,1,2,7,2,1,4,2,2,2,2,1,2,2,NA,12,4,1,1,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,200,0,4,1,1,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,1,2,2,1,4,1,NA,NA,NA,1,NA,NA,NA,1,1,1,NA,1,NA,1,NA,25,14,8,0,1
V016830987M19420035820013,1,42,37980,2112.6123924,1951,2,2,2,1,2,1,2,6,2,1,2,2,0,2,2,1,1,1,4,NA,NA,1,2,NA,NA,NA,NA,1,2,NA,NA,NA,NA,NA,NA,NA,200,100,2,1,2,2,2,2,2,1,1,2,2,2,2,2,1,1,3,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,1,0
V016830987M19420180530012,1,42,37980,1274.2875941,1955,2,1,2,1,2,1,2,7,2,1,2,2,0,2,2,2,2,1,2,NA,NA,1,1,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,190,75,4,1,1,1,2,2,1,2,2,2,2,2,2,2,2,2,2,1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,0,0
V016830987M19420644830011,1,42,37980,3251.7897183,1943,2,2,2,1,2,1,2,4,2,1,2,2,0,2,2,2,2,2,NA,7,4,1,2,NA,NA,NA,NA,1,2,NA,NA,NA,NA,NA,NA,NA,140,0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0
V016830987M19420661230013,1,42,37980,1518.3049205,1976,2,2,2,1,2,1,2,6,2,1,4,2,2,2,2,1,1,2,NA,8,4,1,1,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,300,200,4,1,2,2,1,2,1,2,2,2,2,2,2,2,2,2,2,1,4,1,NA,NA,NA,1,NA,NA,NA,1,NA,1,NA,1,NA,1,NA,1,1,8,1,1
V016830987M19420917530011,1,42,37980,2544.4640297,1984,2,1,2,1,2,1,2,7,2,1,3,2,1,2,2,2,2,1,2,NA,NA,1,1,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,500,50,4,1,1,1,1,1,1,2,2,2,2,2,2,2,2,1,2,1,4,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,0,0
V016830987M30100241400012,1,10,37980,845.20326211,1979,2,1,2,2,2,2,2,6,2,3,5,2,0,2,5,1,1,2,NA,10,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
V016830987M30100289830013,1,10,37980,653.36666936,1995,2,2,2,2,2,1,2,4,2,5,2,2,0,2,2,2,2,1,2,NA,NA,1,1,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,2,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0
V016830987M30100353720012,1,10,37980,329.87426393,1978,2,2,2,1,2,1,2,5,2,1,6,2,1,2,5,2,2,2,NA,2,3,1,1,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,250,100,4,2,3,3,2,2,1,1,2,2,2,2,2,2,2,2,2,1,4,1,NA,NA,NA,1,NA,NA,NA,1,1,NA,NA,1,NA,1,NA,5,0,8,1,1
V016830987M30100356700013,1,10,37980,396.732973,1989,2,2,2,1,2,2,2,3,2,5,3,2,2,2,1,1,1,1,2,NA,NA,3,3,1,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,20,0,1,1,2,2,2,2,1,2,2,2,2,2,2,2,1,1,3,1,3,1,NA,NA,1,NA,1,NA,NA,4,1,NA,NA,1,NA,1,NA,0,30,2,1,1
V016830987M30100561720013,1,10,NA,210.83053518,1957,2,2,2,1,2,1,2,6,2,1,2,2,0,2,2,2,2,2,NA,7,4,1,1,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,100,70,4,2,2,1,1,1,1,2,2,2,2,2,2,2,1,1,3,1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,1,0
V016830987M30100701310013,1,10,37980,169.27989998,1942,2,2,2,1,2,1,2,6,2,5,2,1,1,2,1,2,2,2,NA,7,4,1,1,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,125,0,4,5,1,1,1,1,1,NA,1,NA,NA,NA,NA,NA,1,1,3,1,4,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,1,0
V016830987M33340386020013,1,34,37980,1045.0152108,1959,2,2,2,1,2,1,2,7,2,1,2,2,0,2,2,2,2,1,1,NA,NA,1,1,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,50,100,4,2,1,1,1,1,1,2,2,2,2,2,2,2,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,1,0
V016830987M50340917100012,1,53,NA,2552.4651966,1939,2,1,2,1,2,1,2,4,2,1,2,2,0,2,2,2,2,2,NA,10,4,1,1,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,200,NA,4,1,2,2,1,1,2,1,1,NA,NA,NA,NA,NA,1,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,0,0
V016830987M54420217620013,1,42,37980,11791.823496,1942,2,2,2,1,2,1,2,3,2,1,2,2,0,2,2,2,2,2,NA,7,4,1,1,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,70,20,4,3,1,1,1,1,2,2,1,2,2,2,2,2,1,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,0
V016830987M70340018800011,1,34,37980,1091.7228141,1972,2,1,2,1,2,1,2,6,2,4,3,2,2,2,1,2,2,1,3,NA,NA,1,1,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,400,40,3,3,1,NA,1,1,1,2,2,2,2,2,2,2,2,1,3,1,4,1,NA,NA,NA,1,NA,NA,NA,1,1,NA,NA,1,NA,1,NA,14,0,7,0,1
V016830987M70340735110011,1,34,37980,2007.6294848,1979,2,2,2,2,2,1,2,4,2,1,4,2,2,2,2,1,1,2,NA,10,4,1,1,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,200,50,2,2,2,2,1,1,1,2,1,2,2,2,2,2,2,2,2,1,4,1,NA,NA,1,1,NA,1,NA,1,1,1,NA,1,NA,1,NA,3,20,7,1,1
V016830987M71420783800012,1,42,37980,887.4451549,1965,2,1,2,1,2,1,2,6,2,5,1,2,0,2,1,2,2,1,1,NA,NA,1,1,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,55,0,4,2,2,2,3,2,1,2,2,2,2,2,2,2,1,1,2,1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,0,0
V016840000S13401409170013,1,29,NA,1958.0367919,1954,2,2,2,1,2,1,2,7,2,1,2,2,0,2,2,2,1,2,NA,7,4,1,1,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,1,0
V016840000S31400378100011,1,40,NA,995.93659951,1986,2,2,2,1,2,1,2,7,2,1,4,2,2,2,2,2,1,1,4,NA,NA,1,2,NA,NA,NA,NA,1,2,NA,NA,NA,NA,NA,NA,NA,400,100,3,1,2,2,2,2,1,2,2,2,2,2,2,1,1,1,2,1,4,1,NA,NA,NA,NA,1,NA,NA,2,NA,1,NA,1,NA,1,NA,0,7,6,1,1
V016840000S31401407360012,1,40,NA,3513.121125,1952,2,2,2,2,2,1,2,4,2,2,2,2,0,2,2,1,1,1,2,NA,NA,1,1,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,300,40,3,2,1,1,1,1,1,2,1,2,2,2,2,1,2,2,2,1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,0
V016840000S34401014680011,1,34,35620,4495.8733604,1975,2,2,2,2,2,1,2,5,2,5,5,2,1,2,4,1,1,2,NA,9,4,2,2,NA,NA,NA,NA,1,2,NA,NA,NA,NA,NA,NA,NA,350,30,2,5,2,2,1,2,2,2,2,1,2,2,2,2,2,2,3,1,2,1,NA,NA,1,1,NA,NA,NA,1,NA,1,NA,1,NA,1,NA,2,15,1,1,1
